AGU53964.1	3.493450528195718
AGU53966.1	0.9325913812212445
AGU53967.1	0.7899170546001338
AGU53971.1	-0.6744886977743045
AGU53972.1	1.710995785505457
AGU53973.1	0.4005292673924862
AGU53976.1	4.615456981439342
AGU53977.1	-3.174311592499272
AGU53978.1	-5.89555775996052
AGU53979.1	-5.024610613918039
AGU53980.1	-5.353115158420697
AGU53981.1	-4.482778236113468
AGU53982.1	-4.505962451588398
AGU53983.1	-5.205661964927078
AGU53984.1	-1.303365056696631
AGU53986.1	0
AGU53988.1	-2.167916958624053
AGU53989.1	-3.646928651475495
AGU53990.1	-0.2558572034816287
AGU53991.1	-3.337403338830332
AGU53992.1	-0.4130904413093681
AGU53993.1	1.09979400209677
AGU53995.1	-0.3038399263593233
AGU53997.1	-3.42178772316787
AGU54361.1	0.4803060293922501
AGU54611.1	-1.765136843993109
AGU55509.1	-0.6834646742708237
AGU55510.1	0.2325300191137125
AGU55511.1	-0.02980765172767556
AGU55512.1	1.055529469529231
AGU55513.1	-1.192371754777322
AGU55514.1	0.6927597618871093
AGU55515.1	1.562442670803262
AGU55516.1	-0.08626146474247769
AGU55517.1	-0.1722582973200339
AGU55518.1	-1.149438941823939
AGU55519.1	-2.583554140344691
AGU55520.1	-0.5664213616198523
AGU55521.1	-1.06676051371191
AGU55522.1	0.1439761318444705
AGU55524.1	-0.3070910370843153
AGU55525.1	1.064019576930606
AGU55526.1	-0.2776049622684744
AGU55527.1	1.425209825134951
AGU55528.1	0.2805994912641073
AGU55529.1	0.805437922630842
AGU55530.1	0.6430498502324452
AGU55531.1	0.4193357782953457
AGU55532.1	-0.2321094808490711
AGU55533.1	0.1870406059283421
AGU55534.1	-1.139567779948082
AGU55535.1	0.4948375958797007
AGU55536.1	0.1827948809411749
AGU55537.1	0.07467061238851498
AGU55538.1	-0.1890776209293501
AGU55539.1	0.3721672566855727
AGU55540.1	1.236324599985594
AGU55541.1	-1.335454603980569
AGU55542.1	0.4537266804638622
AGU55543.1	0.3260862061318246
AGU55544.1	0.4148481560974447
AGU55545.1	-0.3777588851346592
AGU55546.1	0.7861829588850174
AGU55547.1	1.022293007877121
AGU55548.1	-0.8586473549105242
AGU55549.1	-0.5570649203729953
AGU55550.1	0.6550066031372377
AGU55551.1	0.5959788450943122
AGU55552.1	0.4499349811298037
AGU55554.1	0.08417273293297747
AGU55555.1	-0.3112902128292321
